"VARIANT","REGION","HABPVR","PVCODE","PVREF"
"BM",6,"","CFC251","616"
"BM",6,"","CFC251","639"
"BM",6,"","CFC251","647"
"BM",6,"","CFC3","639"
"BM",6,"","CFC311","616"
"BM",6,"","CFC311","639"
"BM",6,"","CFC311","647"
"BM",6,"","CFC311","648"
"BM",6,"","CFC4","639"
"BM",6,"","CFC411","639"
"BM",6,"","CFC412","636"
"BM",6,"","CFC412","639"
"BM",6,"","CFF0","639"
"BM",6,"","CFF1","639"
"BM",6,"","CFF111","618"
"BM",6,"","CFF111","639"
"BM",6,"","CFF141","635"
"BM",6,"","CFF141","639"
"BM",6,"","CFF151","639"
"BM",6,"","CFF152","603"
"BM",6,"","CFF152","607"
"BM",6,"","CFF152","608"
"BM",6,"","CFF152","616"
"BM",6,"","CFF152","639"
"BM",6,"","CFF152","647"
"BM",6,"","CFF152","648"
"BM",6,"","CFF153","607"
"BM",6,"","CFF153","616"
"BM",6,"","CFF153","639"
"BM",6,"","CFF153","647"
"BM",6,"","CFF154","621"
"BM",6,"","CFF154","639"
"BM",6,"","CFF155","648"
"BM",6,"","CFF155","650"
"BM",6,"","CFF161","636"
"BM",6,"","CFF161","639"
"BM",6,"","CFF162","626"
"BM",6,"","CFF162","639"
"BM",6,"","CFF2","639"
"BM",6,"","CFF211","618"
"BM",6,"","CFF211","639"
"BM",6,"","CFF221","641"
"BM",6,"","CFF250","621"
"BM",6,"","CFF250","639"
"BM",6,"","CFF251","603"
"BM",6,"","CFF251","639"
"BM",6,"","CFF252","603"
"BM",6,"","CFF252","639"
"BM",6,"","CFF253","608"
"BM",6,"","CFF253","639"
"BM",6,"","CFF254","626"
"BM",6,"","CFF254","639"
"BM",6,"","CFF3","639"
"BM",6,"","CFF311","618"
"BM",6,"","CFF311","621"
"BM",6,"","CFF311","639"
"BM",6,"","CFF312","636"
"BM",6,"","CFF312","639"
"BM",6,"","CFF321","635"
"BM",6,"","CFF321","639"
"BM",6,"","CFF4","639"
"BM",6,"","CFF450","621"
"BM",6,"","CFF450","639"
"BM",6,"","CFF5","639"
"BM",6,"","CFF6","639"
"BM",6,"","CFF611","618"
"BM",6,"","CFF611","639"
"BM",6,"","CFF612","618"
"BM",6,"","CFF612","639"
"BM",6,"","CFF613","648"
"BM",6,"","CFF613","650"
"BM",6,"","CFF911","618"
"BM",6,"","CFF911","639"
"BM",6,"","CFFM","639"
"BM",6,"","CFFS","639"
"BM",6,"","CFGO","639"
"BM",6,"","CFM0","639"
"BM",6,"","CFM1","639"
"BM",6,"","CFM111","618"
"BM",6,"","CFM111","621"
"BM",6,"","CFM111","639"
"BM",6,"","CFRR","639"
"BM",6,"","CFRS","639"
"BM",6,"","CFRX","639"
"BM",6,"","CFS0","639"
"BM",6,"","CFS1","639"
"BM",6,"","CFS110","621"
"BM",6,"","CFS110","639"
"BM",6,"","CFS151","607"
"BM",6,"","CFS151","608"
"BM",6,"","CFS151","616"
"BM",6,"","CFS151","636"
"BM",6,"","CFS151","639"
"BM",6,"","CFS151","647"
"BM",6,"","CFS151","648"
"BM",6,"","CFS152","608"
"BM",6,"","CFS152","636"
"BM",6,"","CFS152","639"
"BM",6,"","CFS154","618"
"BM",6,"","CFS154","621"
"BM",6,"","CFS154","639"
"BM",6,"","CFS155","618"
"BM",6,"","CFS155","639"
"BM",6,"","CFS156","618"
"BM",6,"","CFS156","639"
"BM",6,"","CFS2","639"
"BM",6,"","CFS211","618"
"BM",6,"","CFS211","621"
"BM",6,"","CFS211","639"
"BM",6,"","CFS212","618"
"BM",6,"","CFS212","621"
"BM",6,"","CFS212","639"
"BM",6,"","CFS213","618"
"BM",6,"","CFS213","639"
"BM",6,"","CFS214","618"
"BM",6,"","CFS214","621"
"BM",6,"","CFS214","639"
"BM",6,"","CFS215","618"
"BM",6,"","CFS215","639"
"BM",6,"","CFS216","618"
"BM",6,"","CFS216","621"
"BM",6,"","CFS216","636"
"BM",6,"","CFS216","639"
"BM",6,"","CFS217","618"
"BM",6,"","CFS217","639"
"BM",6,"","CFS218","618"
"BM",6,"","CFS218","621"
"BM",6,"","CFS218","639"
"BM",6,"","CFS219","618"
"BM",6,"","CFS219","639"
"BM",6,"","CFS220","618"
"BM",6,"","CFS220","639"
"BM",6,"","CFS221","621"
"BM",6,"","CFS221","639"
"BM",6,"","CFS222","621"
"BM",6,"","CFS222","639"
"BM",6,"","CFS223","621"
"BM",6,"","CFS223","639"
"BM",6,"","CFS224","621"
"BM",6,"","CFS224","639"
"BM",6,"","CFS225","621"
"BM",6,"","CFS225","639"
"BM",6,"","CFS226","621"
"BM",6,"","CFS226","639"
"BM",6,"","CFS228","621"
"BM",6,"","CFS228","639"
"BM",6,"","CFS229","621"
"BM",6,"","CFS229","639"
"BM",6,"","CFS230","621"
"BM",6,"","CFS230","639"
"BM",6,"","CFS231","621"
"BM",6,"","CFS231","639"
"BM",6,"","CFS232","626"
"BM",6,"","CFS232","639"
"BM",6,"","CFS233","626"
"BM",6,"","CFS233","639"
"BM",6,"","CFS234","626"
"BM",6,"","CFS234","639"
"BM",6,"","CFS241","636"
"BM",6,"","CFS241","639"
"BM",6,"","CFS242","636"
"BM",6,"","CFS242","639"
"BM",6,"","CFS251","603"
"BM",6,"","CFS251","607"
"BM",6,"","CFS251","608"
"BM",6,"","CFS251","616"
"BM",6,"","CFS251","639"
"BM",6,"","CFS251","647"
"BM",6,"","CFS251","648"
"BM",6,"","CFS252","639"
"BM",6,"","CFS253","603"
"BM",6,"","CFS253","607"
"BM",6,"","CFS253","616"
"BM",6,"","CFS253","639"
"BM",6,"","CFS253","647"
"BM",6,"","CFS254","607"
"BM",6,"","CFS254","608"
"BM",6,"","CFS254","616"
"BM",6,"","CFS254","639"
"BM",6,"","CFS254","647"
"BM",6,"","CFS254","648"
"BM",6,"","CFS255","607"
"BM",6,"","CFS255","608"
"BM",6,"","CFS255","616"
"BM",6,"","CFS255","639"
"BM",6,"","CFS255","647"
"BM",6,"","CFS255","648"
"BM",6,"","CFS256","607"
"BM",6,"","CFS256","608"
"BM",6,"","CFS256","616"
"BM",6,"","CFS256","639"
"BM",6,"","CFS256","647"
"BM",6,"","CFS256","648"
"BM",6,"","CFS257","608"
"BM",6,"","CFS257","639"
"BM",6,"","CFS258","609"
"BM",6,"","CFS258","639"
"BM",6,"","CFS259","639"
"BM",6,"","CFS260","639"
"BM",6,"","CFS3","639"
"BM",6,"","CFS311","618"
"BM",6,"","CFS311","639"
"BM",6,"","CFS321","636"
"BM",6,"","CFS321","639"
"BM",6,"","CFS351","607"
"BM",6,"","CFS351","608"
"BM",6,"","CFS351","616"
"BM",6,"","CFS351","626"
"BM",6,"","CFS351","639"
"BM",6,"","CFS351","647"
"BM",6,"","CFS351","648"
"BM",6,"","CFS352","621"
"BM",6,"","CFS352","639"
"BM",6,"","CFS4","639"
"BM",6,"","CFS411","636"
"BM",6,"","CFS411","639"
"BM",6,"","CFS412","639"
"BM",6,"","CFS413","626"
"BM",6,"","CFS413","639"
"BM",6,"","CFS5","639"
"BM",6,"","CFS541","636"
"BM",6,"","CFS541","639"
"BM",6,"","CFS542","626"
"BM",6,"","CFS542","639"
"BM",6,"","CFS550","608"
"BM",6,"","CFS550","636"
"BM",6,"","CFS550","639"
"BM",6,"","CFS551","607"
"BM",6,"","CFS551","616"
"BM",6,"","CFS551","639"
"BM",6,"","CFS551","647"
"BM",6,"","CFS552","607"
"BM",6,"","CFS552","616"
"BM",6,"","CFS552","639"
"BM",6,"","CFS552","647"
"BM",6,"","CFS553","609"
"BM",6,"","CFS553","639"
"BM",6,"","CFS554","621"
"BM",6,"","CFS554","639"
"BM",6,"","CFS555","621"
"BM",6,"","CFS555","639"
"BM",6,"","CFS556","626"
"BM",6,"","CFS556","639"
"BM",6,"","CFS558","639"
"BM",6,"","CFS6","639"
"BM",6,"","CFS611","618"
"BM",6,"","CFS611","639"
"BM",6,"","CFS612","618"
"BM",6,"","CFS612","639"
"BM",6,"","CFS621","626"
"BM",6,"","CFS621","639"
"BM",6,"","CFS651","607"
"BM",6,"","CFS651","616"
"BM",6,"","CFS651","639"
"BM",6,"","CFS651","647"
"BM",6,"","CFS652","607"
"BM",6,"","CFS652","616"
"BM",6,"","CFS652","639"
"BM",6,"","CFS652","647"
"BM",6,"","CFS653","607"
"BM",6,"","CFS653","616"
"BM",6,"","CFS653","639"
"BM",6,"","CFS653","647"
"BM",6,"","CFS654","603"
"BM",6,"","CFS654","607"
"BM",6,"","CFS654","616"
"BM",6,"","CFS654","639"
"BM",6,"","CFS654","647"
"BM",6,"","CFSC","639"
"BM",6,"","CFSD","639"
"BM",6,"","CFSF","639"
"BM",6,"","CFSM","639"
"BM",6,"","CH","639"
"BM",6,"","CHC0","639"
"BM",6,"","CHC1","639"
"BM",6,"","CHC2","639"
"BM",6,"","CHC211","639"
"BM",6,"","CHC212","613"
"BM",6,"","CHC212","614"
"BM",6,"","CHC212","639"
"BM",6,"","CHC213","613"
"BM",6,"","CHC213","639"
"BM",6,"","CHC221","641"
"BM",6,"","CHC3","639"
"BM",6,"","CHC311","619"
"BM",6,"","CHC311","639"
"BM",6,"","CHC321","641"
"BM",6,"","CHC322","641"
"BM",6,"","CHC4","639"
"BM",6,"","CHC421","641"
"BM",6,"","CHC5","639"
"BM",6,"","CHC521","641"
"BM",6,"","CHC551","603"
"BM",6,"","CHC551","639"
"BM",6,"","CHC552","603"
"BM",6,"","CHC552","639"
"BM",6,"","CHC553","603"
"BM",6,"","CHC553","639"
"BM",6,"","CHC6","639"
"BM",6,"","CHC621","641"
"BM",6,"","CHF0","639"
"BM",6,"","CHF1","639"
"BM",6,"CDC712","CHF110","647"
"BM",6,"CDC712","CHF110","648"
"BM",6,"CDC712","CHF110","650"
"BM",6,"","CHF111","616"
"BM",6,"","CHF111","639"
"BM",6,"","CHF112","618"
"BM",6,"","CHF112","639"
"BM",6,"","CHF120","641"
"BM",6,"","CHF121","612"
"BM",6,"","CHF121","639"
"BM",6,"","CHF122","603"
"BM",6,"","CHF122","612"
"BM",6,"","CHF122","639"
"BM",6,"","CHF123","614"
"BM",6,"","CHF123","639"
"BM",6,"","CHF124","603"
"BM",6,"","CHF124","613"
"BM",6,"","CHF124","614"
"BM",6,"","CHF124","639"
"BM",6,"","CHF125","613"
"BM",6,"","CHF125","636"
"BM",6,"","CHF125","639"
"BM",6,"","CHF131","618"
"BM",6,"","CHF131","639"
"BM",6,"","CHF132","618"
"BM",6,"","CHF132","621"
"BM",6,"","CHF132","639"
"BM",6,"","CHF133","621"
"BM",6,"","CHF133","639"
"BM",6,"","CHF134","621"
"BM",6,"","CHF134","639"
"BM",6,"","CHF135","639"
"BM",6,"","CHF141","648"
"BM",6,"","CHF141","650"
"BM",6,"","CHF142","648"
"BM",6,"","CHF142","650"
"BM",6,"CDC712","CHF150","647"
"BM",6,"CDC712","CHF150","648"
"BM",6,"CDC712","CHF150","650"
"BM",6,"","CHF151","616"
"BM",6,"","CHF151","639"
"BM",6,"","CHF2","639"
"BM",6,"","CHF211","618"
"BM",6,"","CHF211","639"
"BM",6,"CDC712","CHF220","647"
"BM",6,"CDC712","CHF220","648"
"BM",6,"CDC712","CHF220","650"
"BM",6,"","CHF221","613"
"BM",6,"","CHF221","614"
"BM",6,"","CHF221","616"
"BM",6,"","CHF221","636"
"BM",6,"","CHF221","639"
"BM",6,"CDC712","CHF221","647"
"BM",6,"CDC712","CHF221","648"
"BM",6,"","CHF222","613"
"BM",6,"","CHF222","639"
"BM",6,"","CHF223","626"
"BM",6,"","CHF223","639"
"BM",6,"CDC712","CHF231","648"
"BM",6,"CDC712","CHF231","650"
"BM",6,"CDC712","CHF232","648"
"BM",6,"CDC712","CHF232","650"
"BM",6,"","CHF250","621"
"BM",6,"","CHF250","639"
"BM",6,"","CHF3","639"
"BM",6,"","CHF311","627"
"BM",6,"CDC712","CHF311","638"
"BM",6,"","CHF311","639"
"BM",6,"","CHF312","627"
"BM",6,"","CHF312","639"
"BM",6,"","CHF313","626"
"BM",6,"","CHF313","639"
"BM",6,"","CHF321","616"
"BM",6,"","CHF321","639"
"BM",6,"CDC712","CHF321","647"
"BM",6,"CDC712","CHF321","648"
"BM",6,"","CHF4","639"
"BM",6,"","CHF421","613"
"BM",6,"","CHF421","639"
"BM",6,"","CHF422","627"
"BM",6,"","CHF422","639"
"BM",6,"","CHF5","639"
"BM",6,"","CHF511","618"
"BM",6,"","CHF511","639"
"BM",6,"","CHF521","627"
"BM",6,"","CHF521","639"
"BM",6,"","CHF531","635"
"BM",6,"","CHF531","639"
"BM",6,"","CHF911","618"
"BM",6,"","CHF911","639"
"BM",6,"","CHH0","639"
"BM",6,"","CHH1","639"
"BM",6,"","CHH121","641"
"BM",6,"","CHH122","641"
"BM",6,"","CHH123","641"
"BM",6,"","CHH2","639"
"BM",6,"","CHH3","639"
"BM",6,"","CHH321","641"
"BM",6,"","CHH351","603"
"BM",6,"","CHH351","639"
"BM",6,"","CHH4","639"
"BM",6,"","CHH5","639"
"BM",6,"","CHM0","639"
"BM",6,"","CHM1","639"
"BM",6,"","CHM111","618"
"BM",6,"","CHM111","621"
"BM",6,"","CHM111","639"
"BM",6,"","CHM121","613"
"BM",6,"","CHM121","614"
"BM",6,"","CHM121","626"
"BM",6,"","CHM121","639"
"BM",6,"CDC712","CHM121","647"
"BM",6,"","CHS0","639"
"BM",6,"","CHS1","639"
"BM",6,"CDC712","CHS110","647"
"BM",6,"CDC712","CHS110","648"
"BM",6,"CDC712","CHS110","650"
"BM",6,"","CHS111","616"
"BM",6,"","CHS111","639"
"BM",6,"","CHS112","639"
"BM",6,"","CHS113","616"
"BM",6,"","CHS113","639"
"BM",6,"","CHS114","616"
"BM",6,"","CHS114","639"
"BM",6,"","CHS117","641"
"BM",6,"","CHS118","641"
"BM",6,"","CHS119","641"
"BM",6,"","CHS121","612"
"BM",6,"","CHS121","639"
"BM",6,"","CHS122","612"
"BM",6,"","CHS122","639"
"BM",6,"","CHS123","612"
"BM",6,"","CHS123","639"
"BM",6,"","CHS124","614"
"BM",6,"","CHS124","616"
"BM",6,"","CHS124","639"
"BM",6,"","CHS125","613"
"BM",6,"","CHS125","614"
"BM",6,"","CHS125","616"
"BM",6,"","CHS125","639"
"BM",6,"","CHS126","613"
"BM",6,"","CHS126","614"
"BM",6,"","CHS126","639"
"BM",6,"","CHS127","613"
"BM",6,"","CHS127","639"
"BM",6,"","CHS128","613"
"BM",6,"","CHS128","636"
"BM",6,"","CHS128","639"
"BM",6,"","CHS129","639"
"BM",6,"","CHS130","639"
"BM",6,"","CHS131","618"
"BM",6,"","CHS131","621"
"BM",6,"","CHS131","639"
"BM",6,"","CHS132","618"
"BM",6,"","CHS132","621"
"BM",6,"","CHS132","639"
"BM",6,"","CHS133","618"
"BM",6,"","CHS133","639"
"BM",6,"","CHS134","618"
"BM",6,"","CHS134","639"
"BM",6,"","CHS135","618"
"BM",6,"","CHS135","621"
"BM",6,"","CHS135","639"
"BM",6,"","CHS136","618"
"BM",6,"","CHS136","639"
"BM",6,"","CHS137","618"
"BM",6,"","CHS137","639"
"BM",6,"","CHS138","618"
"BM",6,"","CHS138","621"
"BM",6,"","CHS138","639"
"BM",6,"","CHS139","618"
"BM",6,"","CHS139","639"
"BM",6,"","CHS140","621"
"BM",6,"","CHS140","639"
"BM",6,"","CHS141","621"
"BM",6,"","CHS141","639"
"BM",6,"","CHS142","626"
"BM",6,"","CHS142","639"
"BM",6,"","CHS143","626"
"BM",6,"","CHS143","639"
"BM",6,"","CHS144","626"
"BM",6,"","CHS144","639"
"BM",6,"","CHS151","648"
"BM",6,"","CHS151","650"
"BM",6,"","CHS152","648"
"BM",6,"","CHS152","650"
"BM",6,"","CHS153","648"
"BM",6,"","CHS153","650"
"BM",6,"","CHS154","648"
"BM",6,"","CHS154","650"
"BM",6,"","CHS155","648"
"BM",6,"","CHS155","650"
"BM",6,"","CHS156","648"
"BM",6,"","CHS156","650"
"BM",6,"","CHS157","648"
"BM",6,"","CHS157","650"
"BM",6,"CDC712","CHS158","647"
"BM",6,"CDC712","CHS158","648"
"BM",6,"CDC712","CHS158","650"
"BM",6,"CDC712","CHS159","647"
"BM",6,"CDC712","CHS159","648"
"BM",6,"CDC712","CHS159","650"
"BM",6,"CDC712","CHS160","647"
"BM",6,"CDC712","CHS160","648"
"BM",6,"CDC712","CHS160","650"
"BM",6,"CDC712","CHS161","647"
"BM",6,"CDC712","CHS161","648"
"BM",6,"CDC712","CHS161","650"
"BM",6,"CDC712","CHS162","647"
"BM",6,"CDC712","CHS162","648"
"BM",6,"CDC712","CHS162","650"
"BM",6,"CDC712","CHS163","647"
"BM",6,"CDC712","CHS163","648"
"BM",6,"CDC712","CHS163","650"
"BM",6,"CDC712","CHS164","647"
"BM",6,"CDC712","CHS164","648"
"BM",6,"CDC712","CHS164","650"
"BM",6,"","CHS2","639"
"BM",6,"","CHS211","635"
"BM",6,"","CHS211","639"
"BM",6,"","CHS219","641"
"BM",6,"","CHS220","641"
"BM",6,"","CHS221","612"
"BM",6,"","CHS221","639"
"BM",6,"","CHS222","603"
"BM",6,"","CHS222","612"
"BM",6,"","CHS222","639"
"BM",6,"","CHS222","648"
"BM",6,"","CHS223","614"
"BM",6,"","CHS223","639"
"BM",6,"","CHS224","613"
"BM",6,"","CHS224","639"
"BM",6,"","CHS225","626"
"BM",6,"","CHS225","639"
"BM",6,"","CHS226","626"
"BM",6,"","CHS226","639"
"BM",6,"","CHS227","626"
"BM",6,"","CHS227","639"
"BM",6,"CDC712","CHS228","647"
"BM",6,"CDC712","CHS228","650"
"BM",6,"","CHS230","648"
"BM",6,"","CHS230","650"
"BM",6,"CDC712","CHS231","648"
"BM",6,"CDC712","CHS231","650"
"BM",6,"CDC712","CHS232","647"
"BM",6,"","CHS251","621"
"BM",6,"","CHS251","639"
"BM",6,"","CHS3","639"
"BM",6,"","CHS311","639"
"BM",6,"","CHS312","639"
"BM",6,"","CHS313","639"
"BM",6,"","CHS314","648"
"BM",6,"","CHS314","650"
"BM",6,"","CHS319","641"
"BM",6,"","CHS320","641"
"BM",6,"","CHS321","603"
"BM",6,"","CHS321","612"
"BM",6,"","CHS321","639"
"BM",6,"","CHS322","603"
"BM",6,"","CHS322","612"
"BM",6,"","CHS322","639"
"BM",6,"","CHS322","648"
"BM",6,"","CHS323","612"
"BM",6,"","CHS323","639"
"BM",6,"","CHS323","648"
"BM",6,"","CHS324","612"
"BM",6,"","CHS324","639"
"BM",6,"","CHS324","648"
"BM",6,"","CHS325","614"
"BM",6,"","CHS325","639"
"BM",6,"","CHS326","614"
"BM",6,"","CHS326","616"
"BM",6,"","CHS326","639"
"BM",6,"CDC712","CHS326","647"
"BM",6,"","CHS327","614"
"BM",6,"","CHS327","639"
"BM",6,"","CHS328","614"
"BM",6,"","CHS328","639"
"BM",6,"","CHS329","635"
"BM",6,"","CHS329","639"
"BM",6,"","CHS331","618"
"BM",6,"","CHS331","639"
"BM",6,"","CHS332","618"
"BM",6,"","CHS332","639"
"BM",6,"","CHS333","618"
"BM",6,"","CHS333","639"
"BM",6,"","CHS334","618"
"BM",6,"","CHS334","639"
"BM",6,"","CHS335","618"
"BM",6,"","CHS335","639"
"BM",6,"CDC712","CHS350","647"
"BM",6,"CDC712","CHS350","648"
"BM",6,"CDC712","CHS350","650"
"BM",6,"","CHS351","616"
"BM",6,"","CHS351","639"
"BM",6,"","CHS352","616"
"BM",6,"","CHS352","639"
"BM",6,"","CHS353","616"
"BM",6,"","CHS353","639"
"BM",6,"","CHS354","616"
"BM",6,"","CHS354","639"
"BM",6,"CDC712","CHS354","647"
"BM",6,"","CHS355","616"
"BM",6,"","CHS355","639"
"BM",6,"CDC712","CHS355","647"
"BM",6,"CDC712","CHS356","647"
"BM",6,"CDC712","CHS356","648"
"BM",6,"CDC712","CHS356","650"
"BM",6,"CDC712","CHS357","647"
"BM",6,"CDC712","CHS357","648"
"BM",6,"CDC712","CHS357","650"
"BM",6,"","CHS4","639"
"BM",6,"","CHS411","627"
"BM",6,"","CHS411","639"
"BM",6,"","CHS420","641"
"BM",6,"","CHS421","612"
"BM",6,"","CHS421","639"
"BM",6,"","CHS421","648"
"BM",6,"","CHS422","612"
"BM",6,"","CHS422","639"
"BM",6,"","CHS422","648"
"BM",6,"","CHS423","612"
"BM",6,"","CHS423","639"
"BM",6,"","CHS423","648"
"BM",6,"","CHS5","639"
"BM",6,"","CHS511","616"
"BM",6,"","CHS511","639"
"BM",6,"","CHS512","618"
"BM",6,"","CHS512","639"
"BM",6,"","CHS513","621"
"BM",6,"","CHS513","639"
"BM",6,"","CHS514","636"
"BM",6,"","CHS514","639"
"BM",6,"","CHS521","612"
"BM",6,"","CHS521","639"
"BM",6,"","CHS521","648"
"BM",6,"","CHS522","614"
"BM",6,"","CHS522","639"
"BM",6,"CDC712","CHS522","647"
"BM",6,"","CHS523","614"
"BM",6,"","CHS523","639"
"BM",6,"","CHS524","613"
"BM",6,"","CHS524","639"
"BM",6,"CDC712","CHS525","647"
"BM",6,"","CHS6","639"
"BM",6,"","CHS609","641"
"BM",6,"","CHS610","612"
"BM",6,"","CHS610","639"
"BM",6,"","CHS610","648"
"BM",6,"","CHS611","614"
"BM",6,"","CHS611","639"
"BM",6,"CDC712","CHS611","647"
"BM",6,"","CHS612","614"
"BM",6,"","CHS612","639"
"BM",6,"","CHS613","613"
"BM",6,"","CHS613","614"
"BM",6,"","CHS613","639"
"BM",6,"CDC712","CHS613","647"
"BM",6,"","CHS614","613"
"BM",6,"","CHS614","614"
"BM",6,"","CHS614","639"
"BM",6,"CDC712","CHS614","647"
"BM",6,"","CHS615","613"
"BM",6,"","CHS615","614"
"BM",6,"","CHS615","616"
"BM",6,"","CHS615","639"
"BM",6,"CDC712","CHS615","647"
"BM",6,"","CHS616","648"
"BM",6,"","CHS616","650"
"BM",6,"","CHS621","618"
"BM",6,"","CHS621","621"
"BM",6,"","CHS621","639"
"BM",6,"","CHS622","618"
"BM",6,"","CHS622","621"
"BM",6,"","CHS622","639"
"BM",6,"","CHS623","618"
"BM",6,"","CHS623","639"
"BM",6,"","CHS624","618"
"BM",6,"","CHS624","639"
"BM",6,"","CHS625","621"
"BM",6,"","CHS625","639"
"BM",6,"","CHS626","621"
"BM",6,"","CHS626","639"
"BM",6,"","CHS7","639"
"BM",6,"","CHS711","627"
"BM",6,"","CHS711","639"
"BM",6,"","CHS8","639"
"BM",6,"","CHS821","641"
"BM",6,"","CHSC","639"
"BM",6,"","CHSD","639"
"BM",6,"","CHSF","639"
"BM",6,"","CHSM","639"
"BM",6,"","CHZ412","639"
"BM",6,"","CHZ612","639"
"BM",6,"CPG111","CJ","639"
"BM",6,"","CJC0","639"
"BM",6,"","CJG0","639"
"BM",6,"","CJG1","602"
"BM",6,"","CJG1","639"
"BM",6,"","CJG111","602"
"BM",6,"","CJG111","604"
"BM",6,"","CJG111","615"
"BM",6,"CPG111","CJG111","622"
"BM",6,"CPG111","CJG111","639"
"BM",6,"CPG111","CJG111","640"
"BM",6,"","CJG112","602"
"BM",6,"CPG111","CJG112","639"
"BM",6,"CPG111","CJG113","640"
"BM",6,"","CJG2","602"
"BM",6,"","CJG2","639"
"BM",6,"","CJRR","639"
"BM",6,"","CJRS","639"
"BM",6,"","CJRX","639"
"BM",6,"","CJS0","639"
"BM",6,"CPG111","CJS1","622"
"BM",6,"CPG111","CJS1","639"
"BM",6,"CPG111","CJS1","640"
"BM",6,"","CJS111","604"
"BM",6,"CPG111","CJS111","639"
"BM",6,"CPG111","CJS111","640"
"BM",6,"","CJS112","605"
"BM",6,"CPG111","CJS112","639"
"BM",6,"CPG111","CJS112","640"
"BM",6,"CPG111","CJS2","622"
"BM",6,"CPG111","CJS2","639"
"BM",6,"CPG111","CJS2","640"
"BM",6,"","CJS211","604"
"BM",6,"CPG111","CJS211","639"
"BM",6,"CPG111","CJS211","640"
"BM",6,"","CJS212","610"
"BM",6,"","CJS212","639"
"BM",6,"","CJS213","610"
"BM",6,"","CJS213","639"
"BM",6,"","CJS221","602"
"BM",6,"","CJS221","639"
"BM",6,"","CJS222","602"
"BM",6,"","CJS222","639"
"BM",6,"","CJS223","602"
"BM",6,"","CJS223","639"
"BM",6,"","CJS224","602"
"BM",6,"","CJS224","639"
"BM",6,"","CJS225","602"
"BM",6,"","CJS225","639"
"BM",6,"","CJS226","610"
"BM",6,"","CJS226","639"
"BM",6,"","CJS231","610"
"BM",6,"","CJS231","639"
"BM",6,"","CJS232","610"
"BM",6,"","CJS232","639"
"BM",6,"","CJS236","602"
"BM",6,"","CJS236","639"
"BM",6,"","CJS291","610"
"BM",6,"","CJS291","639"
"BM",6,"","CJS292","610"
"BM",6,"","CJS292","639"
"BM",6,"","CJS3","602"
"BM",6,"","CJS3","639"
"BM",6,"","CJS311","611"
"BM",6,"","CJS311","639"
"BM",6,"CPG111","CJS321","622"
"BM",6,"CPG111","CJS321","639"
"BM",6,"CPG111","CJS321","640"
"BM",6,"CPG111","CJS4","622"
"BM",6,"CPG111","CJS4","639"
"BM",6,"CPG111","CJS41","640"
"BM",6,"CPG111","CJS42","640"
"BM",6,"CPG111","CJS5","640"
"BM",6,"CPG111","CJS8","622"
"BM",6,"CPG111","CJS8","639"
"BM",6,"CPG111","CJS8","640"
"BM",6,"","CJS811","604"
"BM",6,"CPG111","CJS811","639"
"BM",6,"CPG111","CJS811","640"
"BM",6,"","CJSB","639"
"BM",6,"","CJSB11","610"
"BM",6,"","CJSB11","639"
"BM",6,"CAG111","CL","639"
"BM",6,"CAG111","CLC0","639"
"BM",6,"CAG111","CLC1","639"
"BM",6,"CAG111","CLC111","605"
"BM",6,"CAG111","CLC111","639"
"BM",6,"CAG111","CLC112","605"
"BM",6,"CAG111","CLC112","639"
"BM",6,"CLF211","CLC2","639"
"BM",6,"","CLC201","642"
"BM",6,"CLF211","CLC3","639"
"BM",6,"CLF211","CLC4","639"
"BM",6,"CLF211","CLC5","639"
"BM",6,"CLF211","CLC521","641"
"BM",6,"","CLC601","642"
"BM",6,"CLF211","CLC721","641"
"BM",6,"CLF211","CLF0","639"
"BM",6,"CLF211","CLF1","639"
"BM",6,"CLF211","CLF111","606"
"BM",6,"CLF211","CLF111","639"
"BM",6,"CLF211","CLF211","615"
"BM",6,"CLF211","CLF211","639"
"BM",6,"CLF211","CLF211","640"
"BM",6,"CLF211","CLG0","639"
"BM",6,"CLF211","CLG1","639"
"BM",6,"CLF211","CLG11","640"
"BM",6,"CLF211","CLG111","639"
"BM",6,"CLF211","CLG2","622"
"BM",6,"CLF211","CLG2","639"
"BM",6,"CLF211","CLG21","640"
"BM",6,"CLG211","CLG211","604"
"BM",6,"CLG211","CLG211","639"
"BM",6,"CLG211","CLG211","640"
"BM",6,"CLG211","CLG3","639"
"BM",6,"CLG211","CLG311","611"
"BM",6,"CLG211","CLG311","639"
"BM",6,"CLG211","CLG312","639"
"BM",6,"CLG211","CLG313","611"
"BM",6,"CLG211","CLG313","639"
"BM",6,"CLG211","CLG314","611"
"BM",6,"CLG211","CLG314","639"
"BM",6,"CLG211","CLG315","605"
"BM",6,"CLG211","CLG315","639"
"BM",6,"CLG211","CLG321","639"
"BM",6,"CLG211","CLG322","640"
"BM",6,"CLG211","CLG4","639"
"BM",6,"CLG211","CLG411","611"
"BM",6,"CLG211","CLG411","639"
"BM",6,"CLG211","CLG412","611"
"BM",6,"CLG211","CLG412","639"
"BM",6,"CLG211","CLG413","611"
"BM",6,"CLG211","CLG413","639"
"BM",6,"CLG211","CLG415","605"
"BM",6,"CLG211","CLG415","639"
"BM",6,"CLG211","CLH0","639"
"BM",6,"CLG211","CLH1","639"
"BM",6,"CLG211","CLH111","605"
"BM",6,"CLG211","CLH111","639"
